#iRMS=4.267482655e-05 0
#    lk  ukf_rf6v  uks_rf6v        fh        fse
#
19425.0  0.062975  0.000000  0.000000  0.062975
19430.0  0.062915  0.000000  0.000000  0.062915
19435.0  0.062856  0.000000  0.000000  0.062856
19440.0  0.062796  0.000000  0.000000  0.062796
19445.0  0.062737  0.000000  0.000000  0.062737
19450.0  0.062677  0.000000  0.000000  0.062677
19455.0  0.062618  0.000000  0.000000  0.062618
19460.0  0.062558  0.000000  0.000000  0.062558
19465.0  0.062499  0.000000  0.000000  0.062499
19470.0  0.062439  0.000000  0.000000  0.062439
19475.0  0.062380  0.000000  0.000000  0.062380
19480.0  0.062320  0.000000  0.000000  0.062320
19485.0  0.062261  0.000000  0.000000  0.062261
19490.0  0.062201  0.000000  0.000000  0.062201
19495.0  0.062142  0.000000  0.000000  0.062142
19500.0  0.062082  0.000000  0.000000  0.062082
19505.0  0.062023  0.000000  0.000000  0.062023
19510.0  0.061964  0.000000  0.000000  0.061964
19515.0  0.061904  0.000000  0.000000  0.061904
19520.0  0.061845  0.000000  0.000000  0.061845
19525.0  0.061785  0.000000  0.000000  0.061785
19530.0  0.061726  0.000000  0.000000  0.061726
19535.0  0.061666  0.000000  0.000000  0.061666
19540.0  0.061607  0.000000  0.000000  0.061607
19545.0  0.061548  0.000000  0.000000  0.061548
19550.0  0.061488  0.000000  0.000000  0.061488
19555.0  0.061429  0.000000  0.000000  0.061429
19560.0  0.061370  0.000000  0.000000  0.061370
19565.0  0.061310  0.000000  0.000000  0.061310
19570.0  0.061251  0.000000  0.000000  0.061251
19575.0  0.061191  0.000000  0.000000  0.061191
19580.0  0.061132  0.000000  0.000000  0.061132
19585.0  0.061073  0.000000  0.000000  0.061073
19590.0  0.061013  0.000000  0.000000  0.061013
19595.0  0.060954  0.000000  0.000000  0.060954
19600.0  0.060895  0.000000  0.000000  0.060895
19605.0  0.060836  0.000000  0.000000  0.060836
19610.0  0.060776  0.000000  0.000000  0.060776
19615.0  0.060717  0.000000  0.000000  0.060717
19620.0  0.060658  0.000000  0.000000  0.060658
19625.0  0.060598  0.000000  0.000000  0.060598
19630.0  0.060539  0.000000  0.000000  0.060539
19635.0  0.060480  0.000000  0.000000  0.060480
19640.0  0.060421  0.000000  0.000000  0.060421
19645.0  0.060361  0.000000  0.000000  0.060361
19650.0  0.060302  0.000000  0.000000  0.060302
19655.0  0.060243  0.000000  0.000000  0.060243
19660.0  0.060184  0.000000  0.000000  0.060184
19665.0  0.060125  0.000000  0.000000  0.060125
19670.0  0.060065  0.000000  0.000000  0.060065
19675.0  0.060006  0.000000  0.000000  0.060006
19680.0  0.059947  0.000000  0.000000  0.059947
19685.0  0.059888  0.000000  0.000000  0.059888
19690.0  0.059829  0.000000  0.000000  0.059829
19695.0  0.059770  0.000000  0.000000  0.059770
19700.0  0.059711  0.000000  0.000000  0.059711
19705.0  0.059651  0.000000  0.000000  0.059651
19710.0  0.059592  0.000000  0.000000  0.059592
19715.0  0.059533  0.000000  0.000000  0.059533
19720.0  0.059474  0.000000  0.000000  0.059474
19725.0  0.059415  0.000000  0.000000  0.059415
19730.0  0.059356  0.000000  0.000000  0.059356
19735.0  0.059297  0.000000  0.000000  0.059297
19740.0  0.059238  0.000000  0.000000  0.059238
19745.0  0.059179  0.000000  0.000000  0.059179
19750.0  0.059120  0.000000  0.000000  0.059120
19755.0  0.059061  0.000000  0.000000  0.059061
19760.0  0.059002  0.000000  0.000000  0.059002
19765.0  0.058943  0.000000  0.000000  0.058943
19770.0  0.058884  0.000000  0.000000  0.058884
19775.0  0.058825  0.000000  0.000000  0.058825
19780.0  0.058766  0.000000  0.000000  0.058766
19785.0  0.058707  0.000000  0.000000  0.058707
19790.0  0.058648  0.000000  0.000000  0.058648
19795.0  0.058589  0.000000  0.000000  0.058589
19800.0  0.058530  0.000000  0.000000  0.058530
19805.0  0.058471  0.000000  0.000000  0.058471
19810.0  0.058412  0.000000  0.000000  0.058412
19815.0  0.058353  0.000000  0.000000  0.058353
19820.0  0.058294  0.000000  0.000000  0.058294
19825.0  0.058235  0.000000  0.000000  0.058235
19830.0  0.058177  0.000000  0.000000  0.058177
19835.0  0.058118  0.000000  0.000000  0.058118
19840.0  0.058059  0.000000  0.000000  0.058059
19845.0  0.058000  0.000000  0.000000  0.058000
19850.0  0.057941  0.000000  0.000000  0.057941
19855.0  0.057882  0.000000  0.000000  0.057882
19860.0  0.057824  0.000000  0.000000  0.057824
19865.0  0.057765  0.000000  0.000000  0.057765
19870.0  0.057706  0.000000  0.000000  0.057706
19875.0  0.057647  0.000000  0.000000  0.057647
19880.0  0.057589  0.000000  0.000000  0.057589
19885.0  0.057530  0.000000  0.000000  0.057530
19890.0  0.057471  0.000000  0.000000  0.057471
19895.0  0.057413  0.000000  0.000000  0.057413
19900.0  0.057354  0.000000  0.000000  0.057354
19905.0  0.057295  0.000000  0.000000  0.057295
19910.0  0.057236  0.000000  0.000000  0.057236
19915.0  0.057178  0.000000  0.000000  0.057178
19920.0  0.057119  0.000000  0.000000  0.057119
19925.0  0.057061  0.000000  0.000000  0.057061
19930.0  0.057002  0.000000  0.000000  0.057002
19935.0  0.056943  0.000000  0.000000  0.056943
19940.0  0.056885  0.000000  0.000000  0.056885
19945.0  0.056826  0.000000  0.000000  0.056826
19950.0  0.056768  0.000000  0.000000  0.056768
19955.0  0.056709  0.000000  0.000000  0.056709
19960.0  0.056651  0.000000  0.000000  0.056651
19965.0  0.056592  0.000000  0.000000  0.056592
19970.0  0.056534  0.000000  0.000000  0.056534
19975.0  0.056475  0.000000  0.000000  0.056475
19980.0  0.056417  0.000000  0.000000  0.056417
19985.0  0.056358  0.000000  0.000000  0.056358
19990.0  0.056300  0.000000  0.000000  0.056300
19995.0  0.056241  0.000000  0.000000  0.056241
20000.0  0.056183  0.000000  0.000000  0.056183
20005.0  0.056124  0.000000  0.000000  0.056124
20010.0  0.056066  0.000000  0.000000  0.056066
20015.0  0.056008  0.000000  0.000000  0.056008
20020.0  0.055949  0.000000  0.000000  0.055949
20025.0  0.055891  0.000000  0.000000  0.055891
20030.0  0.055832  0.000000  0.000000  0.055832
20035.0  0.055774  0.000000  0.000000  0.055774
20040.0  0.055716  0.000000  0.000000  0.055716
20045.0  0.055658  0.000000  0.000000  0.055658
20050.0  0.055599  0.000000  0.000000  0.055599
20055.0  0.055541  0.000000  0.000000  0.055541
20060.0  0.055483  0.000000  0.000000  0.055483
20065.0  0.055425  0.000000  0.000000  0.055425
20070.0  0.055366  0.000000  0.000000  0.055366
20075.0  0.055308  0.000000  0.000000  0.055308
20080.0  0.055250  0.000000  0.000000  0.055250
20085.0  0.055192  0.000000  0.000000  0.055192
20090.0  0.055134  0.000000  0.000000  0.055134
20095.0  0.055075  0.000000  0.000000  0.055075
20100.0  0.055017  0.000000  0.000000  0.055017
20105.0  0.054959  0.000000  0.000000  0.054959
20110.0  0.054901  0.000000  0.000000  0.054901
20115.0  0.054843  0.000000  0.000000  0.054843
20120.0  0.054785  0.000000  0.000000  0.054785
20125.0  0.054727  0.000000  0.000000  0.054727
20130.0  0.054669  0.000000  0.000000  0.054669
20135.0  0.054611  0.000000  0.000000  0.054611
20140.0  0.054553  0.000000  0.000000  0.054553
20145.0  0.054495  0.000000  0.000000  0.054495
20150.0  0.054437  0.000000  0.000000  0.054437
20155.0  0.054379  0.000000  0.000000  0.054379
20160.0  0.054321  0.000000  0.000000  0.054321
20165.0  0.054263  0.000000  0.000000  0.054263
20170.0  0.054205  0.000000  0.000000  0.054205
20175.0  0.054147  0.000000  0.000000  0.054147
20180.0  0.054089  0.000000  0.000000  0.054089
20185.0  0.054032  0.000000  0.000000  0.054032
20190.0  0.053974  0.000000  0.000000  0.053974
20195.0  0.053916  0.000000  0.000000  0.053916
20200.0  0.053858  0.000000  0.000000  0.053858
20205.0  0.053800  0.000000  0.000000  0.053800
20210.0  0.053743  0.000000  0.000000  0.053743
20215.0  0.053685  0.000000  0.000000  0.053685
20220.0  0.053627  0.000000  0.000000  0.053627
20225.0  0.053569  0.000000  0.000000  0.053569
20230.0  0.053512  0.000000  0.000000  0.053512
20235.0  0.053454  0.000000  0.000000  0.053454
20240.0  0.053396  0.000000  0.000000  0.053396
20245.0  0.053339  0.000000  0.000000  0.053339
20250.0  0.053281  0.000000  0.000000  0.053281
20255.0  0.053223  0.000000  0.000000  0.053223
20260.0  0.053166  0.000000  0.000000  0.053166
20265.0  0.053108  0.000000  0.000000  0.053108
20270.0  0.053051  0.000000  0.000000  0.053051
20275.0  0.052993  0.000000  0.000000  0.052993
20280.0  0.052936  0.000000  0.000000  0.052936
20285.0  0.052878  0.000000  0.000000  0.052878
20290.0  0.052821  0.000000  0.000000  0.052821
20295.0  0.052763  0.000000  0.000000  0.052763
20300.0  0.052706  0.000000  0.000000  0.052706
20305.0  0.052648  0.000000  0.000000  0.052648
20310.0  0.052591  0.000000  0.000000  0.052591
20315.0  0.052534  0.000000  0.000000  0.052534
20320.0  0.052476  0.000000  0.000000  0.052476
20325.0  0.052419  0.000000  0.000000  0.052419
20330.0  0.052362  0.000000  0.000000  0.052362
20335.0  0.052304  0.000000  0.000000  0.052304
20340.0  0.052247  0.000000  0.000000  0.052247
20345.0  0.052190  0.000000  0.000000  0.052190
20350.0  0.052132  0.000000  0.000000  0.052132
20355.0  0.052075  0.000000  0.000000  0.052075
20360.0  0.052018  0.000000  0.000000  0.052018
20365.0  0.051961  0.000000  0.000000  0.051961
20370.0  0.051904  0.000000  0.000000  0.051904
20375.0  0.051846  0.000000  0.000000  0.051846
20380.0  0.051789  0.000000  0.000000  0.051789
20385.0  0.051732  0.000000  0.000000  0.051732
20390.0  0.051675  0.000000  0.000000  0.051675
20395.0  0.051618  0.000000  0.000000  0.051618
20400.0  0.051561  0.000000  0.000000  0.051561
20405.0  0.051504  0.000000  0.000000  0.051504
20410.0  0.051447  0.000000  0.000000  0.051447
20415.0  0.051390  0.000000  0.000000  0.051390
20420.0  0.051333  0.000000  0.000000  0.051333
20425.0  0.051276  0.000000  0.000000  0.051276
20430.0  0.051219  0.000000  0.000000  0.051219
20435.0  0.051162  0.000000  0.000000  0.051162
20440.0  0.051105  0.000000  0.000000  0.051105
20445.0  0.051048  0.000000  0.000000  0.051048
20450.0  0.050992  0.000000  0.000000  0.050992
20455.0  0.050935  0.000000  0.000000  0.050935
20460.0  0.050878  0.000000  0.000000  0.050878
20465.0  0.050821  0.000000  0.000000  0.050821
20470.0  0.050764  0.000000  0.000000  0.050764
20475.0  0.050708  0.000000  0.000000  0.050708
20480.0  0.050651  0.000000  0.000000  0.050651
20485.0  0.050594  0.000000  0.000000  0.050594
20490.0  0.050538  0.000000  0.000000  0.050538
20495.0  0.050481  0.000000  0.000000  0.050481
20500.0  0.050424  0.000000  0.000000  0.050424
20505.0  0.050368  0.000000  0.000000  0.050368
20510.0  0.050311  0.000000  0.000000  0.050311
20515.0  0.050255  0.000000  0.000000  0.050255
20520.0  0.050198  0.000000  0.000000  0.050198
20525.0  0.050141  0.000000  0.000000  0.050141
20530.0  0.050085  0.000000  0.000000  0.050085
20535.0  0.050028  0.000000  0.000000  0.050028
20540.0  0.049972  0.000000  0.000000  0.049972
20545.0  0.049916  0.000000  0.000000  0.049916
20550.0  0.049859  0.000000  0.000000  0.049859
20555.0  0.049803  0.000000  0.000000  0.049803
20560.0  0.049746  0.000000  0.000000  0.049746
20565.0  0.049690  0.000000  0.000000  0.049690
20570.0  0.049634  0.000000  0.000000  0.049634
20575.0  0.049577  0.000000  0.000000  0.049577
20580.0  0.049521  0.000000  0.000000  0.049521
20585.0  0.049465  0.000000  0.000000  0.049465
20590.0  0.049409  0.000000  0.000000  0.049409
20595.0  0.049352  0.000000  0.000000  0.049352
20600.0  0.049296  0.000000  0.000000  0.049296
20605.0  0.049240  0.000000  0.000000  0.049240
20610.0  0.049184  0.000000  0.000000  0.049184
20615.0  0.049128  0.000000  0.000000  0.049128
20620.0  0.049072  0.000000  0.000000  0.049072
20625.0  0.049016  0.000000  0.000000  0.049016
20630.0  0.048960  0.000000  0.000000  0.048960
20635.0  0.048904  0.000000  0.000000  0.048904
20640.0  0.048848  0.000000  0.000000  0.048848
20645.0  0.048792  0.000000  0.000000  0.048792
20650.0  0.048736  0.000000  0.000000  0.048736
20655.0  0.048680  0.000000  0.000000  0.048680
20660.0  0.048624  0.000000  0.000000  0.048624
20665.0  0.048568  0.000000  0.000000  0.048568
20670.0  0.048512  0.000000  0.000000  0.048512
20675.0  0.048456  0.000000  0.000000  0.048456
20680.0  0.048401  0.000000  0.000000  0.048401
20685.0  0.048345  0.000000  0.000000  0.048345
20690.0  0.048289  0.000000  0.000000  0.048289
20695.0  0.048233  0.000000  0.000000  0.048233
20700.0  0.048178  0.000000  0.000000  0.048178
20705.0  0.048122  0.000000  0.000000  0.048122
20710.0  0.048066  0.000000  0.000000  0.048066
20715.0  0.048011  0.000000  0.000000  0.048011
20720.0  0.047955  0.000000  0.000000  0.047955
20725.0  0.047899  0.000000  0.000000  0.047899
20730.0  0.047844  0.000000  0.000000  0.047844
20735.0  0.047788  0.000000  0.000000  0.047788
20740.0  0.047733  0.000000  0.000000  0.047733
20745.0  0.047677  0.000000  0.000000  0.047677
20750.0  0.047622  0.000000  0.000000  0.047622
20755.0  0.047566  0.000000  0.000000  0.047566
20760.0  0.047511  0.000000  0.000000  0.047511
20765.0  0.047456  0.000000  0.000000  0.047456
20770.0  0.047400  0.000000  0.000000  0.047400
20775.0  0.047345  0.000000  0.000000  0.047345
20780.0  0.047290  0.000000  0.000000  0.047290
20785.0  0.047234  0.000000  0.000000  0.047234
20790.0  0.047179  0.000000  0.000000  0.047179
20795.0  0.047124  0.000000  0.000000  0.047124
20800.0  0.047069  0.000000  0.000000  0.047069
20805.0  0.047014  0.000000  0.000000  0.047014
20810.0  0.046959  0.000000  0.000000  0.046959
20815.0  0.046903  0.000000  0.000000  0.046903
20820.0  0.046848  0.000000  0.000000  0.046848
20825.0  0.046793  0.000000  0.000000  0.046793
20830.0  0.046738  0.000000  0.000000  0.046738
20835.0  0.046683  0.000000  0.000000  0.046683
20840.0  0.046628  0.000000  0.000000  0.046628
20845.0  0.046573  0.000000  0.000000  0.046573
20850.0  0.046518  0.000000  0.000000  0.046518
20855.0  0.046463  0.000000  0.000000  0.046463
20860.0  0.046409  0.000000  0.000000  0.046409
20865.0  0.046354  0.000000  0.000000  0.046354
20870.0  0.046299  0.000000  0.000000  0.046299
20875.0  0.046244  0.000000  0.000000  0.046244
20880.0  0.046189  0.000000  0.000000  0.046189
20885.0  0.046135  0.000000  0.000000  0.046135
20890.0  0.046080  0.000000  0.000000  0.046080
20895.0  0.046025  0.000000  0.000000  0.046025
20900.0  0.045971  0.000000  0.000000  0.045971
20905.0  0.045916  0.000000  0.000000  0.045916
20910.0  0.045861  0.000000  0.000000  0.045861
20915.0  0.045807  0.000000  0.000000  0.045807
20920.0  0.045752  0.000000  0.000000  0.045752
20925.0  0.045698  0.000000  0.000000  0.045698
20930.0  0.045643  0.000000  0.000000  0.045643
20935.0  0.045589  0.000000  0.000000  0.045589
20940.0  0.045534  0.000000  0.000000  0.045534
20945.0  0.045480  0.000000  0.000000  0.045480
20950.0  0.045426  0.000000  0.000000  0.045426
20955.0  0.045371  0.000000  0.000000  0.045371
20960.0  0.045317  0.000000  0.000000  0.045317
20965.0  0.045263  0.000000  0.000000  0.045263
20970.0  0.045208  0.000000  0.000000  0.045208
20975.0  0.045154  0.000000  0.000000  0.045154
20980.0  0.045100  0.000000  0.000000  0.045100
20985.0  0.045046  0.000000  0.000000  0.045046
20990.0  0.044992  0.000000  0.000000  0.044992
20995.0  0.044938  0.000000  0.000000  0.044938
21000.0  0.044884  0.000000  0.000000  0.044884
21005.0  0.044830  0.000000  0.000000  0.044830
21010.0  0.044775  0.000000  0.000000  0.044775
21015.0  0.044722  0.000000  0.000000  0.044722
21020.0  0.044668  0.000000  0.000000  0.044668
21025.0  0.044614  0.000000  0.000000  0.044614
21030.0  0.044560  0.000000  0.000000  0.044560
21035.0  0.044506  0.000000  0.000000  0.044506
21040.0  0.044452  0.000000  0.000000  0.044452
21045.0  0.044398  0.000000  0.000000  0.044398
21050.0  0.044344  0.000000  0.000000  0.044344
21055.0  0.044291  0.000000  0.000000  0.044291
21060.0  0.044237  0.000000  0.000000  0.044237
21065.0  0.044183  0.000000  0.000000  0.044183
21070.0  0.044130  0.000000  0.000000  0.044130
21075.0  0.044076  0.000000  0.000000  0.044076
21080.0  0.044022  0.000000  0.000000  0.044022
21085.0  0.043969  0.000000  0.000000  0.043969
21090.0  0.043915  0.000000  0.000000  0.043915
21095.0  0.043862  0.000000  0.000000  0.043862
21100.0  0.043808  0.000000  0.000000  0.043808
21105.0  0.043755  0.000000  0.000000  0.043755
21110.0  0.043701  0.000000  0.000000  0.043701
21115.0  0.043648  0.000000  0.000000  0.043648
21120.0  0.043595  0.000000  0.000000  0.043595
21125.0  0.043541  0.000000  0.000000  0.043541
21130.0  0.043488  0.000000  0.000000  0.043488
21135.0  0.043435  0.000000  0.000000  0.043435
21140.0  0.043382  0.000000  0.000000  0.043382
21145.0  0.043328  0.000000  0.000000  0.043328
21150.0  0.043275  0.000000  0.000000  0.043275
21155.0  0.043222  0.000000  0.000000  0.043222
21160.0  0.043169  0.000000  0.000000  0.043169
21165.0  0.043116  0.000000  0.000000  0.043116
21170.0  0.043063  0.000000  0.000000  0.043063
21175.0  0.043010  0.000000  0.000000  0.043010
21180.0  0.042957  0.000000  0.000000  0.042957
21185.0  0.042904  0.000000  0.000000  0.042904
21190.0  0.042851  0.000000  0.000000  0.042851
21195.0  0.042798  0.000000  0.000000  0.042798
21200.0  0.042745  0.000000  0.000000  0.042745
21205.0  0.042693  0.000000  0.000000  0.042693
21210.0  0.042640  0.000000  0.000000  0.042640
21215.0  0.042587  0.000000  0.000000  0.042587
21220.0  0.042534  0.000000  0.000000  0.042534
21225.0  0.042482  0.000000  0.000000  0.042482
21230.0  0.042429  0.000000  0.000000  0.042429
21235.0  0.042376  0.000000  0.000000  0.042376
21240.0  0.042324  0.000000  0.000000  0.042324
21245.0  0.042271  0.000000  0.000000  0.042271
21250.0  0.042219  0.000000  0.000000  0.042219
21255.0  0.042166  0.000000  0.000000  0.042166
21260.0  0.042114  0.000000  0.000000  0.042114
21265.0  0.042061  0.000000  0.000000  0.042061
21270.0  0.042009  0.000000  0.000000  0.042009
21275.0  0.041957  0.000000  0.000000  0.041957
21280.0  0.041904  0.000000  0.000000  0.041904
21285.0  0.041852  0.000000  0.000000  0.041852
21290.0  0.041800  0.000000  0.000000  0.041800
21295.0  0.041748  0.000000  0.000000  0.041748
21300.0  0.041695  0.000000  0.000000  0.041695
21305.0  0.041643  0.000000  0.000000  0.041643
21310.0  0.041591  0.000000  0.000000  0.041591
21315.0  0.041539  0.000000  0.000000  0.041539
21320.0  0.041487  0.000000  0.000000  0.041487
21325.0  0.041435  0.000000  0.000000  0.041435
21330.0  0.041383  0.000000  0.000000  0.041383
21335.0  0.041331  0.000000  0.000000  0.041331
21340.0  0.041279  0.000000  0.000000  0.041279
21345.0  0.041227  0.000000  0.000000  0.041227
21350.0  0.041176  0.000000  0.000000  0.041176
21355.0  0.041124  0.000000  0.000000  0.041124
21360.0  0.041072  0.000000  0.000000  0.041072
21365.0  0.041020  0.000000  0.000000  0.041020
21370.0  0.040969  0.000000  0.000000  0.040969
21375.0  0.040917  0.000000  0.000000  0.040917
21380.0  0.040865  0.000000  0.000000  0.040865
21385.0  0.040814  0.000000  0.000000  0.040814
21390.0  0.040762  0.000000  0.000000  0.040762
21395.0  0.040711  0.000000  0.000000  0.040711
21400.0  0.040659  0.000000  0.000000  0.040659
21405.0  0.040608  0.000000  0.000000  0.040608
21410.0  0.040556  0.000000  0.000000  0.040556
21415.0  0.040505  0.000000  0.000000  0.040505
21420.0  0.040454  0.000000  0.000000  0.040454
21425.0  0.040402  0.000000  0.000000  0.040402
21430.0  0.040351  0.000000  0.000000  0.040351
21435.0  0.040300  0.000000  0.000000  0.040300
21440.0  0.040249  0.000000  0.000000  0.040249
21445.0  0.040197  0.000000  0.000000  0.040197
21450.0  0.040146  0.000000  0.000000  0.040146
21455.0  0.040095  0.000000  0.000000  0.040095
21460.0  0.040044  0.000000  0.000000  0.040044
21465.0  0.039993  0.000000  0.000000  0.039993
21470.0  0.039942  0.000000  0.000000  0.039942
21475.0  0.039891  0.000000  0.000000  0.039891
21480.0  0.039840  0.000000  0.000000  0.039840
21485.0  0.039789  0.000000  0.000000  0.039789
21490.0  0.039739  0.000000  0.000000  0.039739
21495.0  0.039688  0.000000  0.000000  0.039688
21500.0  0.039637  0.000000  0.000000  0.039637
21505.0  0.039586  0.000000  0.000000  0.039586
21510.0  0.039536  0.000000  0.000000  0.039536
21515.0  0.039485  0.000000  0.000000  0.039485
21520.0  0.039434  0.000000  0.000000  0.039434
21525.0  0.039384  0.000000  0.000000  0.039384
21530.0  0.039333  0.000000  0.000000  0.039333
21535.0  0.039283  0.000000  0.000000  0.039283
21540.0  0.039232  0.000000  0.000000  0.039232
21545.0  0.039182  0.000000  0.000000  0.039182
21550.0  0.039132  0.000000  0.000000  0.039132
21555.0  0.039081  0.000000  0.000000  0.039081
21560.0  0.039031  0.000000  0.000000  0.039031
21565.0  0.038981  0.000000  0.000000  0.038981
21570.0  0.038930  0.000000  0.000000  0.038930
21575.0  0.038880  0.000000  0.000000  0.038880
21580.0  0.038830  0.000000  0.000000  0.038830
21585.0  0.038780  0.000000  0.000000  0.038780
21590.0  0.038730  0.000000  0.000000  0.038730
21595.0  0.038680  0.000000  0.000000  0.038680
21600.0  0.038630  0.000000  0.000000  0.038630
21605.0  0.038580  0.000000  0.000000  0.038580
21610.0  0.038530  0.000000  0.000000  0.038530
21615.0  0.038480  0.000000  0.000000  0.038480
21620.0  0.038430  0.000000  0.000000  0.038430
21625.0  0.038380  0.000000  0.000000  0.038380
21630.0  0.038331  0.000000  0.000000  0.038331
21635.0  0.038281  0.000000  0.000000  0.038281
21640.0  0.038231  0.000000  0.000000  0.038231
21645.0  0.038182  0.000000  0.000000  0.038182
21650.0  0.038132  0.000000  0.000000  0.038132
21655.0  0.038082  0.000000  0.000000  0.038082
21660.0  0.038033  0.000000  0.000000  0.038033
21665.0  0.037983  0.000000  0.000000  0.037983
21670.0  0.037934  0.000000  0.000000  0.037934
21675.0  0.037885  0.000000  0.000000  0.037885
21680.0  0.037835  0.000000  0.000000  0.037835
21685.0  0.037786  0.000000  0.000000  0.037786
21690.0  0.037737  0.000000  0.000000  0.037737
21695.0  0.037687  0.000000  0.000000  0.037687
21700.0  0.037638  0.000000  0.000000  0.037638
21705.0  0.037589  0.000000  0.000000  0.037589
21710.0  0.037540  0.000000  0.000000  0.037540
21715.0  0.037491  0.000000  0.000000  0.037491
21720.0  0.037442  0.000000  0.000000  0.037442
21725.0  0.037393  0.000000  0.000000  0.037393
21730.0  0.037344  0.000000  0.000000  0.037344
21735.0  0.037295  0.000000  0.000000  0.037295
21740.0  0.037246  0.000000  0.000000  0.037246
21745.0  0.037197  0.000000  0.000000  0.037197
21750.0  0.037148  0.000000  0.000000  0.037148
21755.0  0.037099  0.000000  0.000000  0.037099
21760.0  0.037051  0.000000  0.000000  0.037051
21765.0  0.037002  0.000000  0.000000  0.037002
21770.0  0.036953  0.000000  0.000000  0.036953
21775.0  0.036905  0.000000  0.000000  0.036905
21780.0  0.036856  0.000000  0.000000  0.036856
21785.0  0.036808  0.000000  0.000000  0.036808
21790.0  0.036759  0.000000  0.000000  0.036759
21795.0  0.036711  0.000000  0.000000  0.036711
21800.0  0.036662  0.000000  0.000000  0.036662
21805.0  0.036614  0.000000  0.000000  0.036614
21810.0  0.036566  0.000000  0.000000  0.036566
21815.0  0.036517  0.000000  0.000000  0.036517
21820.0  0.036469  0.000000  0.000000  0.036469
21825.0  0.036421  0.000000  0.000000  0.036421
21830.0  0.036373  0.000000  0.000000  0.036373
21835.0  0.036325  0.000000  0.000000  0.036325
21840.0  0.036277  0.000000  0.000000  0.036277
21845.0  0.036229  0.000000  0.000000  0.036229
21850.0  0.036181  0.000000  0.000000  0.036181
21855.0  0.036133  0.000000  0.000000  0.036133
21860.0  0.036085  0.000000  0.000000  0.036085
21865.0  0.036037  0.000000  0.000000  0.036037
21870.0  0.035989  0.000000  0.000000  0.035989
21875.0  0.035941  0.000000  0.000000  0.035941
21880.0  0.035894  0.000000  0.000000  0.035894
21885.0  0.035846  0.000000  0.000000  0.035846
21890.0  0.035798  0.000000  0.000000  0.035798
21895.0  0.035751  0.000000  0.000000  0.035751
21900.0  0.035703  0.000000  0.000000  0.035703
21905.0  0.035656  0.000000  0.000000  0.035656
21910.0  0.035608  0.000000  0.000000  0.035608
21915.0  0.035561  0.000000  0.000000  0.035561
21920.0  0.035513  0.000000  0.000000  0.035513
21925.0  0.035466  0.000000  0.000000  0.035466
21930.0  0.035419  0.000000  0.000000  0.035419
21935.0  0.035372  0.000000  0.000000  0.035372
21940.0  0.035324  0.000000  0.000000  0.035324
21945.0  0.035277  0.000000  0.000000  0.035277
21950.0  0.035230  0.000000  0.000000  0.035230
21955.0  0.035183  0.000000  0.000000  0.035183
21960.0  0.035136  0.000000  0.000000  0.035136
21965.0  0.035089  0.000000  0.000000  0.035089
21970.0  0.035042  0.000000  0.000000  0.035042
21975.0  0.034995  0.000000  0.000000  0.034995
21980.0  0.034948  0.000000  0.000000  0.034948
21985.0  0.034901  0.000000  0.000000  0.034901
21990.0  0.034855  0.000000  0.000000  0.034855
21995.0  0.034808  0.000000  0.000000  0.034808
22000.0  0.034761  0.000000  0.000000  0.034761
22005.0  0.034715  0.000000  0.000000  0.034715
22010.0  0.034668  0.000000  0.000000  0.034668
22015.0  0.034621  0.000000  0.000000  0.034621
22020.0  0.034575  0.000000  0.000000  0.034575
22025.0  0.034528  0.000000  0.000000  0.034528
22030.0  0.034482  0.000000  0.000000  0.034482
22035.0  0.034435  0.000000  0.000000  0.034435
22040.0  0.034389  0.000000  0.000000  0.034389
22045.0  0.034343  0.000000  0.000000  0.034343
22050.0  0.034297  0.000000  0.000000  0.034297
22055.0  0.034250  0.000000  0.000000  0.034250
22060.0  0.034204  0.000000  0.000000  0.034204
22065.0  0.034158  0.000000  0.000000  0.034158
22070.0  0.034112  0.000000  0.000000  0.034112
22075.0  0.034066  0.000000  0.000000  0.034066
22080.0  0.034020  0.000000  0.000000  0.034020
22085.0  0.033974  0.000000  0.000000  0.033974
22090.0  0.033928  0.000000  0.000000  0.033928
22095.0  0.033882  0.000000  0.000000  0.033882
22100.0  0.033836  0.000000  0.000000  0.033836
22105.0  0.033790  0.000000  0.000000  0.033790
22110.0  0.033745  0.000000  0.000000  0.033745
22115.0  0.033699  0.000000  0.000000  0.033699
22120.0  0.033653  0.000000  0.000000  0.033653
22125.0  0.033608  0.000000  0.000000  0.033608
22130.0  0.033562  0.000000  0.000000  0.033562
22135.0  0.033516  0.000000  0.000000  0.033516
22140.0  0.033471  0.000000  0.000000  0.033471
22145.0  0.033425  0.000000  0.000000  0.033425
22150.0  0.033380  0.000000  0.000000  0.033380
22155.0  0.033335  0.000000  0.000000  0.033335
22160.0  0.033289  0.000000  0.000000  0.033289
22165.0  0.033244  0.000000  0.000000  0.033244
22170.0  0.033199  0.000000  0.000000  0.033199
22175.0  0.033153  0.000000  0.000000  0.033153
22180.0  0.033108  0.000000  0.000000  0.033108
22185.0  0.033063  0.000000  0.000000  0.033063
22190.0  0.033018  0.000000  0.000000  0.033018
22195.0  0.032973  0.000000  0.000000  0.032973
22200.0  0.032928  0.000000  0.000000  0.032928
22205.0  0.032883  0.000000  0.000000  0.032883
22210.0  0.032838  0.000000  0.000000  0.032838
